hour_of_day,day_of_week,is_weekend,month,is_peak_hour,is_night,is_corridor,zone_event_density,junction_event_density,duration_hours,requires_road_closure,cause_vehicle_breakdown,cause_accident,cause_tree_fall,cause_road_damage,cause_waterlogging,cause_fire,cause_construction,cause_others,cause_other,congestion_score
21.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0664095972579263,0.001610305958132045,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2
21.0,1.0,0.0,12.0,0.0,0.0,1.0,0.07647814910025708,0.0010735373054213634,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6
21.0,1.0,0.0,12.0,0.0,0.0,1.0,0.07647814910025708,0.011451064591161209,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4
22.0,1.0,0.0,12.0,0.0,0.0,1.0,0.1293916023993145,0.0026838432635534087,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.2
23.0,1.0,0.0,12.0,0.0,1.0,0.0,0.1293916023993145,0.0010735373054213634,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7
23.0,1.0,0.0,12.0,0.0,1.0,1.0,0.09104541559554413,0.003578457684737878,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5
0.0,2.0,0.0,12.0,0.0,1.0,0.0,0.1293916023993145,0.0005367686527106817,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8
0.0,2.0,0.0,12.0,0.0,1.0,1.0,0.09104541559554413,0.0010735373054213634,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7
1.0,2.0,0.0,12.0,0.0,1.0,0.0,0.08804627249357326,0.0007156915369475756,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2.0,2.0,0.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.0046519949901592415,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4
4.0,2.0,0.0,12.0,0.0,1.0,1.0,0.0664095972579263,0.005367686527106817,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.5
4.0,2.0,0.0,12.0,0.0,1.0,0.0,0.07583547557840617,0.0023259974950796207,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.2
4.0,2.0,0.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.0021470746108427268,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5
5.0,2.0,0.0,12.0,0.0,1.0,0.0,0.1293916023993145,0.003041689032027196,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1
5.0,2.0,0.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.003578457684737878,4.004198888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.3
5.0,2.0,0.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.003578457684737878,4.323656111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.4
5.0,2.0,0.0,12.0,0.0,1.0,1.0,0.07647814910025708,0.0005367686527106817,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0
6.0,2.0,0.0,12.0,0.0,0.0,1.0,0.1293916023993145,0.001968151726605833,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1
9.0,2.0,0.0,12.0,1.0,0.0,0.0,0.09104541559554413,0.0008946144211844695,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4
10.0,2.0,0.0,12.0,1.0,0.0,1.0,0.09104541559554413,0.003578457684737878,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9
12.0,2.0,0.0,12.0,0.0,0.0,0.0,0.1293916023993145,0.0001789228842368939,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6
18.0,2.0,0.0,12.0,1.0,0.0,1.0,0.09104541559554413,0.005367686527106817,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7
18.0,2.0,0.0,12.0,1.0,0.0,0.0,0.1293916023993145,0.0008946144211844695,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7
19.0,2.0,0.0,12.0,1.0,0.0,1.0,0.1293916023993145,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1
19.0,2.0,0.0,12.0,1.0,0.0,1.0,0.1293916023993145,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3
1.0,3.0,0.0,12.0,0.0,1.0,0.0,0.1293916023993145,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9
19.0,2.0,0.0,12.0,1.0,0.0,0.0,0.1293916023993145,0.005367686527106817,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.9
20.0,2.0,0.0,12.0,1.0,0.0,1.0,0.05676949443016281,0.0005367686527106817,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6
20.0,2.0,0.0,12.0,1.0,0.0,1.0,0.08804627249357326,0.0050098407586330294,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4
20.0,2.0,0.0,12.0,1.0,0.0,0.0,0.1293916023993145,0.005367686527106817,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2
21.0,2.0,0.0,12.0,0.0,0.0,1.0,0.07583547557840617,0.0026838432635534087,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.3
21.0,2.0,0.0,12.0,0.0,0.0,1.0,0.1293916023993145,0.0026838432635534087,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5
22.0,2.0,0.0,12.0,0.0,0.0,0.0,0.04048843187660668,0.005367686527106817,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.4
23.0,2.0,0.0,12.0,0.0,1.0,1.0,0.0664095972579263,0.003041689032027196,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
0.0,3.0,0.0,12.0,0.0,1.0,1.0,0.09104541559554413,0.0021470746108427268,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8
0.0,3.0,0.0,12.0,0.0,1.0,1.0,0.0664095972579263,0.003041689032027196,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1
0.0,3.0,0.0,12.0,0.0,1.0,0.0,1.0,0.001968151726605833,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7
1.0,3.0,0.0,12.0,0.0,1.0,1.0,0.08804627249357326,0.004473072105922347,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8
1.0,3.0,0.0,12.0,0.0,1.0,1.0,0.07647814910025708,0.011451064591161209,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9
1.0,3.0,0.0,12.0,0.0,1.0,0.0,0.05291345329905741,0.0010735373054213634,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3
2.0,3.0,0.0,12.0,0.0,1.0,0.0,0.07583547557840617,0.0008946144211844695,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2
3.0,3.0,0.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.0012524601896582574,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3
4.0,3.0,0.0,12.0,0.0,1.0,1.0,0.07583547557840617,0.0003578457684737878,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7
4.0,3.0,0.0,12.0,0.0,1.0,1.0,0.07583547557840617,0.0010735373054213634,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4
5.0,3.0,0.0,12.0,0.0,1.0,0.0,0.1293916023993145,0.0026838432635534087,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.7
5.0,3.0,0.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.0014313830738951511,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.2
8.0,3.0,0.0,12.0,1.0,0.0,0.0,0.07647814910025708,0.0008946144211844695,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7
8.0,3.0,0.0,12.0,1.0,0.0,1.0,0.08804627249357326,0.0025049203793165147,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9
9.0,3.0,0.0,12.0,1.0,0.0,1.0,0.07583547557840617,0.005904455179817499,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4
9.0,3.0,0.0,12.0,1.0,0.0,0.0,0.08804627249357326,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7
12.0,3.0,0.0,12.0,0.0,0.0,1.0,0.08804627249357326,0.005367686527106817,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4
12.0,3.0,0.0,12.0,0.0,0.0,1.0,0.08804627249357326,0.005367686527106817,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5
18.0,3.0,0.0,12.0,1.0,0.0,0.0,0.05291345329905741,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5
19.0,3.0,0.0,12.0,1.0,0.0,0.0,0.05291345329905741,0.001789228842368939,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5
19.0,3.0,0.0,12.0,1.0,0.0,1.0,0.07583547557840617,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
19.0,3.0,0.0,12.0,1.0,0.0,1.0,0.07583547557840617,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1
19.0,3.0,0.0,12.0,1.0,0.0,1.0,0.07647814910025708,0.011451064591161209,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
20.0,3.0,0.0,12.0,1.0,0.0,1.0,0.07583547557840617,0.0008946144211844695,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1
20.0,3.0,0.0,12.0,1.0,0.0,1.0,0.1293916023993145,0.0028627661477903022,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7
20.0,3.0,0.0,12.0,1.0,0.0,1.0,0.07583547557840617,0.001610305958132045,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2
21.0,3.0,0.0,12.0,0.0,0.0,1.0,0.1293916023993145,0.003399534800500984,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9
21.0,3.0,0.0,12.0,0.0,0.0,1.0,0.1293916023993145,0.003399534800500984,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0008946144211844695,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3
21.0,3.0,0.0,12.0,0.0,0.0,1.0,0.1293916023993145,0.003399534800500984,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8
21.0,3.0,0.0,12.0,0.0,0.0,1.0,0.0664095972579263,0.00322061191626409,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5
21.0,3.0,0.0,12.0,0.0,0.0,1.0,0.07583547557840617,0.0025049203793165147,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6
21.0,3.0,0.0,12.0,0.0,0.0,1.0,0.07647814910025708,0.007693684022186438,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9
22.0,3.0,0.0,12.0,0.0,0.0,0.0,0.1293916023993145,0.0012524601896582574,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3
22.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0664095972579263,0.0010735373054213634,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7
22.0,3.0,0.0,12.0,0.0,0.0,1.0,0.05291345329905741,0.0007156915369475756,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0
22.0,3.0,0.0,12.0,0.0,0.0,0.0,0.1293916023993145,0.0008946144211844695,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8
22.0,3.0,0.0,12.0,0.0,0.0,1.0,0.05291345329905741,0.0026838432635534087,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2
23.0,3.0,0.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.0008946144211844695,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6
23.0,3.0,0.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.005367686527106817,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4
23.0,3.0,0.0,12.0,0.0,1.0,1.0,0.07647814910025708,0.005546609411343711,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.8
0.0,4.0,0.0,12.0,0.0,1.0,1.0,0.07647814910025708,0.001968151726605833,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6
1.0,4.0,0.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.001789228842368939,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
1.0,4.0,0.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.001789228842368939,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7
1.0,4.0,0.0,12.0,0.0,1.0,1.0,0.08804627249357326,0.006083378064054392,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
2.0,4.0,0.0,12.0,0.0,1.0,1.0,0.08804627249357326,0.011451064591161209,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6
2.0,4.0,0.0,12.0,0.0,1.0,1.0,0.05676949443016281,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3
3.0,4.0,0.0,12.0,0.0,1.0,0.0,0.05291345329905741,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3
4.0,4.0,0.0,12.0,0.0,1.0,1.0,0.08804627249357326,0.004830917874396135,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3
4.0,4.0,0.0,12.0,0.0,1.0,1.0,0.0664095972579263,0.001968151726605833,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
4.0,4.0,0.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.005367686527106817,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3
4.0,4.0,0.0,12.0,0.0,1.0,1.0,0.0664095972579263,0.001968151726605833,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9
5.0,4.0,0.0,12.0,0.0,1.0,0.0,0.07647814910025708,0.0001789228842368939,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9
5.0,4.0,0.0,12.0,0.0,1.0,1.0,0.05676949443016281,0.0046519949901592415,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8
5.0,4.0,0.0,12.0,0.0,1.0,1.0,0.09104541559554413,0.0057255322955806045,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4
6.0,4.0,0.0,12.0,0.0,0.0,0.0,0.07647814910025708,0.001968151726605833,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.3
6.0,4.0,0.0,12.0,0.0,0.0,0.0,0.04862896315338475,0.0025049203793165147,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.2
6.0,4.0,0.0,12.0,0.0,0.0,0.0,0.04048843187660668,0.005367686527106817,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1
6.0,4.0,0.0,12.0,0.0,0.0,1.0,0.05676949443016281,0.001968151726605833,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
8.0,4.0,0.0,12.0,1.0,0.0,0.0,0.1293916023993145,0.001968151726605833,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9
12.0,4.0,0.0,12.0,0.0,0.0,0.0,0.1293916023993145,0.0010735373054213634,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.8
17.0,4.0,0.0,12.0,1.0,0.0,1.0,0.08804627249357326,0.004830917874396135,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4
18.0,4.0,0.0,12.0,1.0,0.0,1.0,0.09104541559554413,0.003936303453211666,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8
19.0,4.0,0.0,12.0,1.0,0.0,0.0,0.05676949443016281,0.0010735373054213634,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2
20.0,4.0,0.0,12.0,1.0,0.0,1.0,0.09104541559554413,0.003936303453211666,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.6
21.0,4.0,0.0,12.0,0.0,0.0,0.0,0.07647814910025708,0.0023259974950796207,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
22.0,4.0,0.0,12.0,0.0,0.0,0.0,0.1293916023993145,0.0008946144211844695,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9
22.0,4.0,0.0,12.0,0.0,0.0,1.0,0.05291345329905741,0.001789228842368939,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6
22.0,4.0,0.0,12.0,0.0,0.0,1.0,0.1293916023993145,0.0007156915369475756,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6
23.0,4.0,0.0,12.0,0.0,1.0,1.0,0.07647814910025708,0.0012524601896582574,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2
23.0,4.0,0.0,12.0,0.0,1.0,0.0,0.05291345329905741,0.001789228842368939,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6
0.0,5.0,1.0,12.0,0.0,1.0,0.0,0.1293916023993145,0.005367686527106817,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.8
0.0,5.0,1.0,12.0,0.0,1.0,1.0,1.0,0.0012524601896582574,5.559799166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.9
0.0,5.0,1.0,12.0,0.0,1.0,0.0,0.1293916023993145,0.0010735373054213634,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.5
0.0,5.0,1.0,12.0,0.0,1.0,1.0,0.05676949443016281,0.001968151726605833,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9
1.0,5.0,1.0,12.0,0.0,1.0,0.0,0.07647814910025708,0.0007156915369475756,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2
4.0,5.0,1.0,12.0,0.0,1.0,1.0,0.09104541559554413,0.0025049203793165147,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9
4.0,5.0,1.0,12.0,0.0,1.0,1.0,0.07583547557840617,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7
5.0,5.0,1.0,12.0,0.0,1.0,1.0,0.07583547557840617,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7
5.0,5.0,1.0,12.0,0.0,1.0,1.0,0.07647814910025708,0.005546609411343711,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.5
5.0,5.0,1.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.0008946144211844695,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1
5.0,5.0,1.0,12.0,0.0,1.0,0.0,0.04862896315338475,0.0025049203793165147,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.7
5.0,5.0,1.0,12.0,0.0,1.0,1.0,0.05676949443016281,0.0003578457684737878,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7
5.0,5.0,1.0,12.0,0.0,1.0,0.0,0.07647814910025708,0.0001789228842368939,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8
5.0,5.0,1.0,12.0,0.0,1.0,1.0,0.09104541559554413,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3
6.0,5.0,1.0,12.0,0.0,0.0,1.0,0.0664095972579263,0.0021470746108427268,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2
6.0,5.0,1.0,12.0,0.0,0.0,1.0,0.0664095972579263,0.003041689032027196,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.6
6.0,5.0,1.0,12.0,0.0,0.0,0.0,0.1293916023993145,0.0014313830738951511,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5
6.0,5.0,1.0,12.0,0.0,0.0,1.0,0.07647814910025708,0.007693684022186438,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2
7.0,5.0,1.0,12.0,0.0,0.0,1.0,0.0664095972579263,0.00322061191626409,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9
18.0,5.0,1.0,12.0,1.0,0.0,1.0,0.09104541559554413,0.003936303453211666,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5
19.0,5.0,1.0,12.0,1.0,0.0,1.0,0.09104541559554413,0.0025049203793165147,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3
19.0,5.0,1.0,12.0,1.0,0.0,1.0,0.1293916023993145,0.0012524601896582574,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6
20.0,5.0,1.0,12.0,1.0,0.0,1.0,0.07583547557840617,0.0005367686527106817,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8
21.0,5.0,1.0,12.0,0.0,0.0,1.0,0.09104541559554413,0.00322061191626409,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9
22.0,5.0,1.0,12.0,0.0,0.0,0.0,0.07647814910025708,0.0007156915369475756,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8
23.0,5.0,1.0,12.0,0.0,1.0,1.0,0.08804627249357326,0.004830917874396135,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.4
23.0,5.0,1.0,12.0,0.0,1.0,0.0,0.09104541559554413,0.0012524601896582574,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8
0.0,6.0,1.0,12.0,0.0,1.0,0.0,0.1293916023993145,0.0005367686527106817,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5
1.0,6.0,1.0,12.0,0.0,1.0,1.0,0.07647814910025708,0.005546609411343711,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7
1.0,6.0,1.0,12.0,0.0,1.0,1.0,0.07583547557840617,0.0003578457684737878,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9
1.0,6.0,1.0,12.0,0.0,1.0,1.0,0.0664095972579263,0.00322061191626409,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7
2.0,6.0,1.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.0028627661477903022,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3
2.0,6.0,1.0,12.0,0.0,1.0,1.0,0.09104541559554413,0.0003578457684737878,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7
2.0,6.0,1.0,12.0,0.0,1.0,1.0,0.09104541559554413,0.0025049203793165147,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3
3.0,6.0,1.0,12.0,0.0,1.0,1.0,0.05676949443016281,0.0008946144211844695,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9
3.0,6.0,1.0,12.0,0.0,1.0,1.0,0.05676949443016281,0.0008946144211844695,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2
3.0,6.0,1.0,12.0,0.0,1.0,0.0,0.1293916023993145,0.0021470746108427268,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
4.0,6.0,1.0,12.0,0.0,1.0,1.0,0.08804627249357326,0.006083378064054392,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5
4.0,6.0,1.0,12.0,0.0,1.0,1.0,0.07647814910025708,0.007693684022186438,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4
5.0,6.0,1.0,12.0,0.0,1.0,1.0,0.1293916023993145,0.0012524601896582574,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2
5.0,6.0,1.0,12.0,0.0,1.0,1.0,0.09104541559554413,0.0025049203793165147,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
